,users,ratings,shorts,times
171,Ada??Wong????,4,还行吧，作为最后一批豆瓣观看了本片的观众，谈谈这部电影优点缺点，本电影最大的优点就是颠覆，颠覆以前所有神话故事和电视剧的人物形象，以前的国产剧讲究好人没理由的好，坏人没理由的坏，这部看完给我最大的感触是敖丙反而是全片最正常的人？一个有血有肉的高富帅，敖丙拿的不是小龙女的剧本吗？缺点也很明显，主角一家很欠揍，哪吒有点像戴着大金链的东北小混混，没脑子、喜欢讲义气、爱面子、别人说啥他信啥，一言不合就干架，自暴自弃的病秧子。而哪吒的父亲本片感觉非常的阴森诡异，表面上正人君子作风，实际一股搅屎棍的作用。太乙真人则成了猪八戒人设，总之猪八戒什么性格无缝对接就完事了，申公豹则成了屌丝逆袭遇到社会不公的悲情人物。我看完一度怀疑这部电影的真正主角是敖丙！另外的缺点是笑点太尴尬，求国产动画不要再追求屎尿屁了。,2019-09-07
172,张春[阿卡纳],5,十星！！！！都去看好吗！！！！！！（喊到破音！！！）,2019-07-21
173,Cosine 万一,5,太棒了??有智商 有逻辑 有意思 希望票房大爆！改编的颠覆又相当合理，冲突和感情都不平面，感觉很多部分有漫威的影子。,2019-07-14
174,艾晨,4,三星，前半段三星，后半段四星。,2019-07-21
175,隔壁家的桃太太,4,技术完美。但我觉得“哪吒”是一个“我不要”“还给你”的人物，而不是吒儿这样和解、回归、圆满的角色……,2019-07-23
176,草威,4,故事讲得很出彩，实现得也很好。但有一些对白好像刻意的降低了品质感，我觉得不必要。总之加油。,2019-07-27
177,亲爱的桂花树,4,"三星剧情，五星的制作。四星平均。
我非常非常反感最后一幕所有百姓跪在地上的情节，让我想起美恐 cult那一部，制造恐怖，然后制服它，大众归顺与你。
比美恐更甚的是，这一部居然大众还下跪了。服了。
",2019-08-27
178,嗔,1,看到友邻都那么包容 我都怀疑人生了  太恶俗了 还不如大鱼海棠呢   真的恶俗到方方面面,2019-07-28
179,文森特九六,3,咱也不敢说，咱也不敢问,2019-08-01
180,每日可爱二百人,4,好看，技术过关。但可以挖掘的深度没挖够，哪吒有点浅，同样要承受孤独与命运不公的敖丙也刻画得有点浅。而且太像是日本或者美国（更像美国）电影了，跟《功夫熊猫》或《花木兰》似的，中国元素只是点缀，而所有的国仇家恨悲剧宿命都化为了个人成长。个人成长没什么不好，只是看多了有点无聊。,2019-07-28
181,隔壁LEO在唱歌,3,犯了和陈凯歌版赵氏孤儿一个毛病，把原著里最激烈的人性冲突给剔除了。,2019-07-27
182,巴乌,2,我猜很多女性一定不喜欢这个形象，老少咸宜也谈不上，这哪吒的口儿也太脏了！哪吒他妈就是一大傻子，他爹就是二傻子，太乙就是三傻子，当传统内核被所谓的“好莱坞式亲情友情”消解了，也就不是中国的哪吒了。声音呈现非常廉价，全片毫无想象力，甚至怀疑自己在看真人电影。ps龙宫的设定不错。,2019-07-28
183,栞皁峣,3,故事完整流畅，表达OK。最大毛病可能就是一个经典悲剧形象，经得起反复挖掘的深度，被迪斯尼化了，阖家欢乐四个字，注定止步在少儿档与真善美。我觉得甚至可以从赛博朋克人体炼金改造角度的切入哪吒这个命题，更别提都被痛痒乐团拿来做俄狄浦斯反叛标签的经典形象了。适合暑期档父母带孩子一起去看。,2019-07-21
184,老公你说句话呀,5,"我一直觉得中国古代神话能称得上传奇的只有两个人物
一是猴子 一是哪吒
百世蕴灵育出只石猴 大闹天宫腾云驾雾
三年怀胎生了个哪吒 东海屠龙翻江倒海
可以说 除了这两人 没人再能当得起离经放纵四个字的
但称得上悲剧的 约摸也只有这两个
一个五行山下压五百年 揭了封印 戴上金箍无悲无喜 拜佛西天 唤孙悟空
一个削肉还母剔骨还父 塑了莲身 站上火轮无怨无恨 封神南门 号三太子
这尘世最擅长的事 大抵就是抹杀疏狂者的落拓 磨平豪纵者的傲骨 斩灭叛世者的孤妄
",2019-07-25
185,深邃,3,价值观表达处理不好，上限就在那儿了。,2019-07-31
186,梦魇马戏团,2,一，商业片要求轻松和笑点OK，但我们有没有资格要求幽默更加高级？二，原作作为古典文化中难得的对传统和父权的解构反讽之作，如此的现代「再解构」，难道不是把它「退回去」了？,2019-07-29
187,N记2005,4,三星半。“魔童”版哪吒与敖丙的共生关系，与酷儿叙事有着不少共通之处。能引导个体觉醒、认知自我的，很大程度上是同路人。哪吒与敖丙通过观照对方，才得以认清自己，明白“我命由我不由天”，魔丸灵珠的“善恶”属性并不能定义自己。但红蓝配色，以及两人“合二为一”的太极阴阳图，实在是过于强烈的暗示...这么看来，李靖在众人面前揭穿敖丙的真实身份，其实是给敖丙“出柜”咯？...暑假档票房的有力竞争者，值得一看的国产动画电影。（作者：紫薯）,2019-07-18
188,萨库拉,4,充满想象力的新编，剧作令人惊喜。看上美厂旧版的那一代孩子，和看新版长大的这一代孩子，都很幸福。因为国产动画不仅崛起，还开始甩国产真人片八百里。对比隔壁的《银河补习班》，希望良币能驱逐劣币。,2019-07-18
189,陈皮子安,3,远远比不上老版，哪吒闹海的个人主义对抗父权社会，反规训的摇滚精神消耗殆尽，取而代之的是集体主义认可和嬉皮笑脸，最可怕的是将哪吒本身充沛的生命激情变为了邪恶，又用家庭和集体相混淆的方式进行洗涤。最后变为了父爱无疆，友谊万岁与女权主义对个人自由和性情挥毫的压抑。可见四十年来价值观的惊人变化。,2019-07-31
190,某妮,4,自古红蓝出CP！虽然对“我命由我不由天”这种主题还蛮疲劳的~｜电审动字［2019］018号,2019-07-14
191,你看起来很好吃,3,国漫就剧情逻辑是硬伤啊，也不讲科学。,2019-07-21
192,静心阁亦疗伤,2,这个…怎么说就是可能更符合00后的审美，对老年人不太友好，对弱化的母子线有些遗憾。,2019-07-20
193,烤芬,2,四年后做出了个还不如大圣的大圣，这就没什么好尬吹的了吧。,2019-07-28
194,天蝎小猪,5,看哭了呀。。。期待“封神宇宙”（真的有吗？）,2019-07-25
195,喵咪戴戒指,4,不太喜欢这部戏里太乙真人的设定，低俗梗比谐音梗还要扣钱。打斗场面很加分，终于不是一个大招打赢boss的局了。只是那盘在一根根柱子上的龙，天庭怎么就这么理直气壮让他们数年如一日地在不见天日的地方镇压坏蛋啊，能不能轮个岗…,2019-07-22
196,K,2,小学作文式的文本。所有角色都是NPC。最喜欢的是干冰压城的想法。至于哪吒，有态度和情绪，但木有自己啊。,2019-07-29
197,周沐君,4,所以最后龙族怎么样了？,2019-08-11
198,fwb,3,我看哪吒，就是抱着观察代沟的角度去看的。因为票圈零星金句所代表的片子主题，不出我所料，一定会打动网络时代活在众人（庸众）普世价值观“无所不在凝视”之中、想要喘口气做回自己（有没有自己另说）的乖顺年轻人的心灵。片子把这个故事所蕴含的原本直刺中国传统文化中最隆重的父母与孩子关系的惨烈故事，柔化成了带入感极强、（小）中产、乖孩子主流心态的父母关系中，做自己，善战胜恶，父母、师傅为孩子奋不顾身………一部不错的主流商业片，为了支持国产动画片，我不后悔花钱买票进影院。对我来说最有趣的，是观察今天能说服年轻人的场景想象、像素精度，以及中国动画片如何在迪士尼和日漫夹击中慢慢摸索自己审美语言的那个过渡………,2019-08-01
199,本来老六,4,非常不错，但不如大圣归来。我更喜欢白蛇缘起,2019-07-20
200,XU,3,冥冥中有股党性...,2019-10-24
201,RUNE,3,泼个冷水，“哪吒”的模式其实还蛮网文的，穿插着各种不合时宜的现代烂俗梗，尤其是在各种隐藏“大战”（封神战）、“等级”、“技能”术语悄然而过的瞬间，就令我不止一次地回想起无数个躲在被窝里偷看网络小说的夜晚，可惜现在早已不是这种年纪。“哪吒”的技术固然是无可挑剔的，然而故事略中二，深度如爽文，人物看似反传统，但其实又套路得可怜，逆天改命这种写烂了的东西大家是看得太少吗？就不要去妄想什么暗黑神话颠覆改编了，一切都是为了服务“画面”二字。,2019-07-19
202,Laputa,4,很娴熟的商业片，反面人物的塑造也细腻丰满，很难得。鸡蛋里挑骨头：动作场面过多了些，看着累，周星驰式的悲情喜剧元素太老套，核心价值观延续大圣归来，略显简单生硬。,2019-07-28
203,摸三,3,抛却一切成见，心平气和观看本片，非常负责任地说一句，真的难看,2019-08-11
204,.L.,2,吹过头，完全没有以前那一部上美影《哪吒闹海》感人,2019-07-28
205,saintdump,4,3.5/5。很有意思，“改剧本”成为银幕内外双重的指涉，哪吒的典故被注入邪、丧、敏感的人格特质，对新的观众重塑新的神话偶像，类似漫威雷神之于索尔。有个时刻我认为要向父权开炮了，但没有，和白蛇一样，调转枪口，对准“愚民”的成见，权力是隐含在人情关系中的，是亲情和友情，成为赋予情节合法性的动力，真心为你，让“不认命”的燃，在中国式权力语境内，有了悲壮的内核。尽管有诸多超英片的影子，但高水准的制作（神笔马良式的奇观，还是运动主观镜头），让人感到年轻创作的商业野心，就能用网游画风做出A级效果，包括插科打诨和彩蛋。,2019-07-21
206,????,4,其实够不到四星，但它在完成度和视觉想象力的基础上相比之前几部高口碑国产动画都更有主题深度，但又有所顾忌，既不愿意一黑到底，也想不出情节做升华性的诠释，编不下去了就把最内核的价值冲突留到彩蛋里甩给下一部，结尾则利用共情过渡到主流价值完成和解。喜剧思维也过于低级。,2019-07-17
207,[已注销],5,几乎可以说是主流视野里近两年除了《蜘蛛侠：平行世界》和《犬之岛》以外最好的动画电影。也大概是这个由“技术问题”导致的灾难档期里唯一值得一看的作品了。宿命和出身，这两个议题在外部环境的误解和族群沉重的托付中变形交织缠绕着，最终用伏笔巧妙的完成了转折。隐藏在热血之下的是对世间定规的讥笑和否定，十分期待龙族和妖魔这条线如何在接下来的作品里收束，这一设计甚至嗅到了今何在的味道。《白蛇：缘起》对经典的重构受困于剧本没有达到应有的效果，哪吒的成功为后来者提供了一个方向，几乎每个熟悉的细节都处理的有些陌生化，却抓住了经典的神韵。这次与《大圣归来》那次不同的是，大圣的高潮戏和情怀掩盖了诸多缺陷，当那个劲褪去之后会感觉国产动画还没准备好去响应人们口中的期许，但这次哪吒配得上如此赞誉。,2019-07-21
208,伊谢尔伦的风,5,惯例还是国产加一星，同时感觉到我作为国产动画的观众阈值在提高，这片子如果放五年前出我一定贼激动，现在看也就是情绪稳定地说“作品不错，但也有一些美中不足”（扶额）…………（当然也有一些比起3岁儿童友谊我更想看72岁直钩钓鱼的个人审美因素作祟。）,2019-07-28
209,伊夏,5,虽然还是更喜欢大护法，但哪吒哥哥我也愿意嫁！（滚！）可惜少年哪吒出场太短了，圆滚滚魔童总让我脑补彭昱畅（？？？）。好开心是带着爸妈看的，这个投票好值得，而且爸妈也很喜欢，做得这么好，妈妈都惊了，结束后我说，赶紧卖去国外吧！也很感动看到所有创作者来自全国各个动画公司，北上广深南京苏州长春成都……在今天京阿尼事件让人悲伤的时候，好想带着眼泪地说，地球上喜欢二次元的人们啊，联合起来！,2019-07-18
210,离净语,3,身为哪吒爱好者有些不能忍受这么多周星驰梗的化用，伴随主题上完全的悟空化，私心减一分。不仅是哪吒敖丙的正邪对立在中途来回180度翻转，李靖乃至百姓等人的立场也完全摇摆不定，剧情完全服务于个人鸡汤励志主题，相比起来，一反剔骨割肉的李氏一家相亲相爱反而还显得比较无可厚非了，毕竟是父母出票钱带小孩来的，你还能让他们演什么呢？,2019-10-22
211,seamouse,4,制作精良，川普加料，笑场频频。不过，为了重塑以天地君亲师孔孟之道为基准的中华民族价值观，本来最该有戏的削肉还母、剔骨还父故事完全没了。,2019-07-28
212,#Pekingcat#,1,看了十分钟关了，太乙真人和混元珠打斗的部分格调确实太低太低了，毫无意义的搞笑。令人尴尬。,2019-10-17
213,刮刮油,4,虽然人物性格都改了，但是挺好看。大场面前的配乐段起始跟《战神》的配乐……玩过都能听出来。,2019-07-27
214,野子,4,低俗和恶搞拉低了这部电影的水准，总的来说瑕不掩瑜，算得上是部难得的国产电影，但成不了经典。,2019-07-29
215,汪金卫,4,剧情中规中矩，但细节丰富诚意十足。歌颂自由反叛的精神、弘扬“主体思想”、批判愚民种族偏见，还致敬恶搞《终结者2》（音乐有买版权？）及周星驰喜剧。角色性格丰富饱满，动作戏分镜设计很用心，这两点就比其他国产动画强。再加上不露怯的CG水准，确实值得鼓励。相比催泪煽情的亲情戏，最让我感动的角色却是被刻意安排扮丑的太乙真人。在哪吒缺失父爱、孤独迷茫的时候，他用师父的关怀和教导陪伴哪吒成长，甚至为他造了个独家“迪士尼乐园”陪他玩，最后也牺牲了修行。缺点：低俗笑料过多，哪吒熊孩子设定很讨人厌，黑化转折太快，片尾彩蛋拖沓。反复出现的胡茬娘炮男不仅不好笑，甚至有过度消费的恶心感。无论技术还是剧情内涵理念，国产动画还有很长的路要走。三星半,2019-08-12
216,二姑不让我乱起,3,没人看出这是火影忍者剧场版之鸣人转世再续佐白龙羁绊传？,2019-07-22
217,临素光,3,他不是哪吒，因为他没有反抗他的命运。,2019-10-17
218,内陆飞鱼,4,这个暑期档幸好还有一部哪吒，不然真的叫惨淡了，瑕不掩瑜，故事、情绪、人物、美术是成功的，国漫的一种拍法，虽然比起皮克斯、迪士尼的优质佳作们还有距离，但在这个环境、这个预算、这个制作下，已经算大有可观了，希望这才是国漫的良好开始，未来还有漫漫长路去试错、进步，而不是开始就是巅峰，剩下就是灰烬，祝福……,2019-08-09
219,津五渡,4,3D差评！算是比较成功的改编了，增加了喜剧元素，画面炸裂制作精良，剧本上有颠覆，改动虽然不小，但基本遵循了原本传说的内涵。这些细枝末节的改动和填充，并没有什么，甚至还使得故事更加饱满，但是最不满意的地方就是父子关系的转变，可以说本片洗白了“父权”，哪吒由“割骨还父割肉还母”的决绝变成了“我命由我不由天”的决绝，这里面的力量是不一样的，只能说这个改编更适应时代。另外就是画风稍微有点丑，但并无大碍，看习惯了觉得哪吒丑帅丑帅的。,2019-07-19
220,小白兔吃猫饼干,3,编剧可能参考了动物乌托邦：食肉动物好，食草动物偏见。但动物乌托邦是下了狠心真把食肉动物编得超无辜食草动物编出阴谋来，哪吒一逃出拘押就把城市炸个稀巴烂，还安排他妈出来讲：你本性是好人，是偏见把你逼成恐怖分子的。这就太欢乐了,2019-08-04
221,Xaviera,4,不废话，打算二刷IMAX了，比《大圣归来》还要好看！剧本虽然看着套路，但写得工整又有梗，你已经够熟悉这个故事了，它却选择打破重建，最重要的是在大圣觉得遗憾的最后决战高潮戏，这部简直爽到了！龙的毛发和水还能感受到动画人的倔强，真心希望票房好一点再好一点，能来个第二部开发一下宇宙（虽然导演说还没想好）~但另外一部《姜子牙》看了预告也非常想看了！,2019-07-19
222,陆冠均,5,实名吹爆《哪吒之魔童降世》！今年最好的国产动画电影已经诞生了！没有明显短板，亮点还特别突出，娱乐性和思想性都相当出色，期待正式公映后刷爆这个夏天！！！,2019-07-16
223,大密度蓝,2,观众什么时候能像抛弃咪蒙一样抛弃这种图像爆款呢。,2019-07-31
224,鼓腹游,4,"1：首先野心很大，映前预告和第二个彩蛋姜子牙都出来了，很明显下着一盘大棋；
2：分镜剧情上用了很多无厘头搞笑梗，也更年青化了，这是比之《白蛇》、《大圣》、《风语咒》更接地气（商业化）的地方；3：改编颇大，没有闹海、没有割肉拆骨、没有斗杀三太子抽筋，哪吒、太乙、申公豹、敖丙、李靖夫妻、所有的角色颠覆很大，内核是【破除成见+自己掌控命运】，非常接地气，光是那句“我命由我不由天”就中了太多痛点，能圈粉不少；4：国漫崛起？我这几年听了至少4次国漫要崛起了，上一次还是《白蛇缘起》。谈崛起，起码要从横向或是纵向比较，能有《大闹天宫》这样在亚洲动漫的影响力？好歹《流浪地球》填补的中国科幻史大片空白的历史才谈得上科幻片的崛起；5：是部非常好的国漫，商业上会很成功。我很期待后续的封神宇宙系列。7.7",2019-07-30
225,Tyger Tyger,3,"昨晚看了，初看哪吒新面孔，不说一百个也有四十七个不情愿，突然想到，新版的不是拍给四十年前在影院看闹海的我看的，要说哪吒形象也并非只定于闹海一尊，起码之前也还有大闹天宫的造型。换了我是导演，选择“与其叫你看不起不如让你看不惯”也在预料之中，这样一想，小捣蛋的脸似乎又忍得下去一点，也渐渐看明白导演悄悄向闹海版致敬的手势—— 长着同一张面孔的家丁和夜叉。
在这个意义上，我给七分。",2019-08-04
226,玖羽,5,制作质量出色，但不必要的低俗梗过多，拖累了水准。总体来说，和大圣归来相比，优点更多，缺点更少，同样打五星，大圣归来有不少鼓励分，但本片就比较少。遗憾的是，如果格调更高一点，就可以不算鼓励分而当之无愧了,2019-07-21
227,WSalomé,3,外表精致完美的动画制作不是内核粗鄙混乱的遮羞布。想要立意深刻，却又怕不够迎合大众，整部电影全在这矛盾之中摇摆，打动不了人。,2019-07-27
228,rune1121,3,国漫的标准不是，我靠，这片真好看经典，而是我靠，国漫也还可以看，崛起了！！！为什么国漫这么多年一直是在崛起，却始终没有真正起来，环境当然是关键原因，也离不开观众的捧杀。还有为什么喜欢这种奇葩的人设，不古不今不中不西，因为建模好建吗？,2019-07-21
229,残月带三星,3,名过其实，瑜难遮瑕，看完非常不舒服,2019-07-19
230,左胸上的吸盘,3,勉强及格。很多场面渲染方式跟建模，都在国产动画、奇幻电影里出现过多次了（片尾陈塘关遭冰层压顶，画幅里的世界之类的），但本片的好处在于，基本将这一套东西的表现力推到极致了，最典型的是四个人争夺画笔的那个视角不停变换的长镜头，当然做纹理的时候还是很露怯，主要集中在龙和海怪的模型上。片子主线还是儿童片范畴，讲亲子和教化，舐犊情切之类，这个框架免不了表现熊孩子种种劣迹，令人厌烦，但剧情补丁打得好，节奏把控也算恰当，种种劣行适可而止也提供了解释，敖丙那条线上，背负族人希望的设定和哪吒是一体两面，也让角色厚实。其实庸众、身份成见、现代元素乱入和略屎尿屁的笑料都已经是国产片的常见配料，本片提供的新东西有限，但它的长处是细节锤炼的扎实，剧情的流畅度，动作的连贯性，各笑点的分配等等，都比大圣等高一个层次,2019-10-13
231,Visages,4,剧作内核和画面都比大圣归来高。真正执笔于哪吒内心，在善恶、家庭、成长和人心上都能找到自洽的落点，童年成长所积压的情绪，在最后一战中迸发释放，让人燃到飙泪。改编颇具想象力，对世界观的构建（续集的伏笔）也下足功夫。分裂的是，本应“暗黑风”的基调从始至终都塞满不间断的现代语境的恶俗冷笑话，在观感上屡次让人出戏之外，还给调度和节奏带来些许影响。总体瑕不掩瑜，它可能是国漫真正崛起的一道分水岭。,2019-07-17
232,次等水货,5,炸！,2019-07-16
233,卫有疾,1,浪费我时间，烂梗，强煽情，最恶心的是模仿什么人设不行，模仿美国好莱坞那种矫情爆炸的没文化人设，想起20年前呕吐的“小燕子””,2019-08-16
234,[已注销],5,最近唯一一个让人看到希望的东西，《大圣归来》之后很明显的进步。真正的中国的东西，是需要浪球还是这种，自己判断吧。,2019-07-30
235,影随茵动,4,豁牙，大裆裤，出口爱押韵，又垮又不忿，外表叛逆实则柔软，怎么看怎么就是大张伟。可惜，现实哪里有什么我命由我，不由天。从孙悟空到哪吒，总要有一些精神图腾，来对抗残酷的现实。每个人都有自己的位置，对于冷眼旁观者来说，良善的虚伪总得好过赤裸裸的真实。其实，故事的内核，不如前年的《大护法》，但一定比《大护法》受欢迎。,2019-08-03
236,瑞波恩,5,五星鼓励吧，不能说毫无遗憾，或什么国漫巅峰之作的大话，但论画风论诚意论剧情论立意与整体感觉，都是国漫近年来难得一见的精品。哪吒的人生本来就是不认命的人生，要与厄运对抗义无反顾。看得出饺子是有实力与想法的青年导演，不落俗套的大胆改编，天马行空的想象力殊为可贵，期待他未来的发展。,2019-07-26
237,迦南Canaan,3,闲笔太多,2019-07-28
238,冉笛,5,小时候看封神演义，竖排很多繁体字有点望文生畏，但因为太喜欢我还是靠着猜囫囵吞枣看完了。后来又如饥似渴地看了何威版本的封神榜，当别人还在陶醉于新白娘子之际，我总是很不屑很臭屁地怼道，你们看的算个球，我这个才叫经典。再后来岁月流逝，封神似也拍了N多个版本，但再也换不起热情了。但是饺子的这个动画如浩浩银河的熠熠生辉。让我看到了一对最明亮的哪吒和敖丙，也由此想起流火的同名小说，不知导演是否看过。也期待杨戬二郎神、黄天化、雷震子……封神的少年英雄（或许还可以加上灌篮高手和圣斗士）瞬间照亮了恍若隔世的童年英雄梦，虽想起来已有不胜唏嘘之感。,2019-07-20
239,Bla?kie,3,父权制的代表李靖同学已经被洗白成暖心奶爸父爱如山了，所以哪吒这故事新编的意义何在？怼天怼地却不anti父权的哪吒到底又在anti个啥？“魔神二元论”基因编辑吗？以及申公豹变成了字面意义的豹子精我是拒绝的,2019-07-27
240,国王KING,4,魔改的剧情还不错，原作的暴虐减轻了点。不过我看到最后还是不喜欢哪吒形象……,2019-07-28
241,SebMia,4,看到《哪吒》将《银河补习班》挤下马我就放心了，祖国的花朵总算是得救了。同样是讲教育，哪吒只用心讲了一个道理：命运并非天注定，而是掌握在自己手里的。却比银河乱七八糟讲了一大堆要有用百倍。若不是为了迎合大众而刻意网络潮流化的台词和配音拖了后腿的话，就真的值8分以上了。7.5/10，四星鼓励。,2019-07-27
242,?,4,飞猪app给钱了吗？,2019-07-28
243,离歌笑,5,电影020，就冲李靖&殷夫人这对国产电影里少见的好父母，我多打一颗星。这部片其实抽掉了哪吒原著里那种古典叙事下反抗父权的悲剧性内核，取代以现代叙事的“个人自我成就”神话，辅以大量笑料，还挺成功的。对于“心中的成见”的反复强调，以及人物的两两对应，加深了故事厚度。尤其敖丙这个角色，从顽劣不堪的龙太子变成肩负一族兴旺重任的傻白甜高富帅，可以说承担了很大一部分的戏剧冲突。,2019-07-28
244,所有团的团长,5,我先大喊三声牛逼！牛逼！牛逼！然后我的评价就8个字：史上最佳，买票去看。,2019-07-20
245,比多,1,当哪吒说“这是我爸教我的”时，吐了。难怪人民日报和央视夸，这么懂事的哪吒也是难得。我只想问，我命真的由我吗？,2019-07-31
246,判官,4,技术、故事、主题都有了，且把《悟空传》电影版没有做到的“我命由我不由天”完全贯彻了个彻底。哪吒、红孩儿、二郎神、孙悟空，都是中国神话里值得深挖的人物，普世性从上古穿透到现代，无论神性、魔性、人性，只要胶着在一起，永远会有说不尽的故事，不存在颠覆不颠覆，最颠覆的反倒是配角龙族。诙谐比沉重占比更大，论感人程度没有预告片那么强烈。哪吒X敖丙，我多年没磕到如此绝美的CP了，简直令人尖叫的程度，编剧绝对资深耽美读者。彩条屋应该是用这部片来唤起大家对封神之《姜子牙》的期待，乌尔善表示压力山大。,2019-07-14
247,林西拿,4,其實是兩個小孩為長輩贖罪的故事。哪吒困境的本質是「被誤解」，這開始於太乙真人的疏忽，又因父母無瑕陪伴，哪吒被強化為缺愛的怪獸。後來父母用「善意的謊言」，擅自作主延緩危機的到來，但哪吒始終需要獨自面對百姓的敵意。敖丙，則生來就被當作機器來培養，目的在於提升父輩的階級，完成師傅的權力翻轉，他變得如同修道士般禁慾（甚至還說出了「懺悔吧」這樣基督教意味的台詞）。很奇怪，哪吒得知真相後，瞬間就通曉了大道理，譬如「命運」和「自我」之類，拯救了全部人之餘，也寬恕了父母，背後道理類似中國家庭的哲學：只要子女成了功，什麼都好說，所有怨恨都可以一筆勾銷。,2019-08-02
248,墨墨,3,段子台词强行出戏，父慈子孝了呵呵,2019-07-26
249,helenharris,4,完成度高的背离原作精神的AU同人。,2019-08-20
250,Pho门弟子,2,本来故事就差，还不学好学偏去漫威讲不好笑的尴尬笑话。,2019-08-02
251,陆源,4,渡劫是为了修仙，修仙是为了渡劫。渡劫，是一门大学问，是修仙宇宙的本体论。,2019-07-20
252,思郁,4,国产动画能做到这种程度确实不错，唯一的瑕疵在台词上，动不动就想蹭网络段子和笑话，容易出戏。,2019-07-26
253,砖头?茅坑,2,主题是父慈子孝，原生家庭真香。哪吒顶着黑眼圈成了熊孩子，能砸你所有手办的那种。不是所有动画电影里都要有丑角和笑话，我觉得被导演伸手挠了。,2019-07-27
254,alain.proust,4,"其实主题还蛮直白老套的，虽然禁不起事后咂摸，好在剧作落地后的呈现效果藏拙成功，观影过程中节奏一直被推着走几乎来不及察觉这些瑕疵，倒是不错的寓教于乐方式。
（父子情令我眼角滑落一滴眼泪（（期待封神大IP",2019-07-20
255,余小岛,3,好看，但不喜欢。好看在于制作精良，细节到位，有老港片的味道。但还是不喜欢这个哪吒的改编。弑父的哪吒变成因为父爱找到自我，他最大的敌人竟然变成了世人的眼光？差了点意思。,2019-07-27
256,Zooey,2,如县城小流氓酒后盟誓一般动人,2019-07-30
257,Bearkiii,5,近十年国产动画电影最佳。但是对票房持谨慎悲观态度。和基友@所有团的团长 打了个赌，如果票房过10亿，我给他发1000块钱红包。请大家让我输，谢谢。,2019-07-21
258,雪·法妮奥,5,看得又哭又笑！不过李靖夫妻你们给我说说，你们管哪吒叫吒儿，金吒木吒难道不配拥有姓名？,2019-08-03
259,Mumu,3,都是上流社会在折腾，愚民只有跪拜的份儿。,2019-07-29
260,crusader,1,粗俗过了。,2019-08-01
261,小米=qdmimi,4,认真想了想好在哪，戏剧性其实变弱了，成人化程度也降低了，完整性因为是头一部也谈不上，一句由我不由天感觉也用错了地儿——可人物设定真能灭一切啊。原本看到黑眼圈小痞子的模样觉得为了博眼球净瞎改，如今再看到粉嘟嫩藕原版恨不得一拳捣成个青眼。这就厉害了，像是至尊宝只是借了大圣的皮囊，骨子里全是重塑和新生。这路数倒是真适合哪吒，只希望下一部里他别变成了孙猴子的翻版。,2019-08-12
262,JOJOORC/Z,3,感觉看了部动画版的中期周星驰电影，很多笑点有即视感。制作和节奏不错，但是我确实不吃这样表达的父子情和友情，大圣最后那种激昂感更好些。,2019-07-18
263,海蓝蜀黍,5,这个有点朋克感的颠覆性造型，初看瘆的慌，看久了反而觉得丧萌丧萌的，希望人物形象能与故事内容相契合。至于“改编不是乱编”，主要还是看故事本身是否足够精彩，只要做到逻辑自洽哪怕面目全非也不能说是“毁经典”。20190720，吹爆！完成度极高的动画电影，好看！,2019-07-20
264,某J。624,3,非常适合市场的一部讨巧之作，的确无论从故事还是整体效果都比大圣更扎实，却也丢掉了最纯粹的核心。最后哪吒的我命由我不由天，特别微妙。倒是敖丙塑造得更完整合理。PS：这其实是写给周星驰的告白信吧。,2019-07-28
265,近似无限透明的蓝色,2,真的很讨厌对周星驰的复制与模仿，它让一切笑点变得廉价又无趣。巨婴、双生、宿命的元素有新意，可惜都只是点到即止，与《哪吒闹海》相比锐利性荡然无存，“骨肉全都还你”的叛逆呐喊演变成父子间和解的鸡汤；没有骨，皮画得再美丽也是枉然。想想《无极》的年代，多年来技术层面令人目眩神迷，叙事却依旧是扶不上壁的烂泥，这不是烂，只能说是另一种的怒其不争。,2019-07-31
266,猴头虫,5,点映看完了过两天正式上我再去2刷，不管世人审美咋说，反正我真心喜欢这个黑眼圈哪吒的有血有肉，尤其是押韵的儿歌一套一套的。比好多高颜值无性格的电影电视卡通形象有意思多了。,2019-07-15
267,直胖,3,尬中带点好看，好看中带点难看,2019-08-05
268,基闹,3,这么好磕的一对CP被浪费了，导演似乎并不了解什么叫「羁绊」。同根同源，一卵双生，一个是宿命，一个是责任。总觉得这样的设定可以有更多可能性，更多冲突感，而不是仅因为这样儿戏的理解和简单的感动就能携手赴死了。,2019-07-31
269,[已注销],2,民众只是背景板我习惯了，人物和关系简直是敷衍，优质的港产喜剧是不屑滥用这样低俗的梗的。不要侮辱当代了！操，也不要侮辱《绝代双骄》,2019-07-30
270,撕撕撕,2,没剔骨还父还拍tm什么哪吒？你讲P民愚昧父慈子孝我没意见，但非跟哪吒较什么劲？上千年封建腐朽儒家思想能出一个反父权icon容易吗非要故意恶心人？？？特别提一下喜剧设计——啥叫“网感”，不就是抖音审美吗……,2019-08-23
271,Memorimorti,5,敖丙真的神似公子景。,2019-07-26
272,麻绳??,4,这个导演对喜剧的理解和节奏把握都蛮好，也很懂观众想要什么，可贵的是这种懂很原生，同样的机关算尽，反而不显得那么刻意。缺点是笑料有点堆砌，到后来就麻木了。不过我这把年纪已经接受不到那种虚妄的少年热血激情了，泪点对我也是不存在的。,2019-08-07
